run,candidate,ordinal,exact_mean,best_so_far
anzo_sigma_p64_s0p005,anzo:seed2103139804:s0.005:sign1,1,0.0625,0.0625
anzo_sigma_p64_s0p005,anzo:seed2103139804:s0.005:sign-1,2,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed2097446776:s0.005:sign1,3,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed2097446776:s0.005:sign-1,4,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed2121586239:s0.005:sign1,5,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed2121586239:s0.005:sign-1,6,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed816464123:s0.005:sign1,7,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed816464123:s0.005:sign-1,8,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed367992410:s0.005:sign1,9,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed367992410:s0.005:sign-1,10,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1982656189:s0.005:sign1,11,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1982656189:s0.005:sign-1,12,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed225255239:s0.005:sign1,13,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed225255239:s0.005:sign-1,14,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed561980201:s0.005:sign1,15,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed561980201:s0.005:sign-1,16,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed298028866:s0.005:sign1,17,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed298028866:s0.005:sign-1,18,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed685255715:s0.005:sign1,19,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed685255715:s0.005:sign-1,20,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1151155068:s0.005:sign1,21,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1151155068:s0.005:sign-1,22,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed253598992:s0.005:sign1,23,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed253598992:s0.005:sign-1,24,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1709091010:s0.005:sign1,25,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1709091010:s0.005:sign-1,26,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed519189161:s0.005:sign1,27,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed519189161:s0.005:sign-1,28,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1688041804:s0.005:sign1,29,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1688041804:s0.005:sign-1,30,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed684046403:s0.005:sign1,31,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed684046403:s0.005:sign-1,32,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1704011245:s0.005:sign1,33,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1704011245:s0.005:sign-1,34,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed2070344413:s0.005:sign1,35,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed2070344413:s0.005:sign-1,36,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed2057996156:s0.005:sign1,37,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed2057996156:s0.005:sign-1,38,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed566183643:s0.005:sign1,39,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed566183643:s0.005:sign-1,40,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1193176983:s0.005:sign1,41,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1193176983:s0.005:sign-1,42,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed947053435:s0.005:sign1,43,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed947053435:s0.005:sign-1,44,0.03125,0.09375
anzo_sigma_p64_s0p005,anzo:seed547003393:s0.005:sign1,45,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed547003393:s0.005:sign-1,46,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1309687590:s0.005:sign1,47,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1309687590:s0.005:sign-1,48,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1926505261:s0.005:sign1,49,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1926505261:s0.005:sign-1,50,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1854612611:s0.005:sign1,51,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1854612611:s0.005:sign-1,52,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1387222073:s0.005:sign1,53,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1387222073:s0.005:sign-1,54,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1854905472:s0.005:sign1,55,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed1854905472:s0.005:sign-1,56,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1113402598:s0.005:sign1,57,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1113402598:s0.005:sign-1,58,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1449296584:s0.005:sign1,59,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1449296584:s0.005:sign-1,60,0.09375,0.09375
anzo_sigma_p64_s0p005,anzo:seed2051021141:s0.005:sign1,61,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed2051021141:s0.005:sign-1,62,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1417069371:s0.005:sign1,63,0.0625,0.09375
anzo_sigma_p64_s0p005,anzo:seed1417069371:s0.005:sign-1,64,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed2103139804:s0.01:sign1,1,0.03125,0.03125
anzo_sigma_p64_s0p01,anzo:seed2103139804:s0.01:sign-1,2,0.0625,0.0625
anzo_sigma_p64_s0p01,anzo:seed2097446776:s0.01:sign1,3,0.0625,0.0625
anzo_sigma_p64_s0p01,anzo:seed2097446776:s0.01:sign-1,4,0.03125,0.0625
anzo_sigma_p64_s0p01,anzo:seed2121586239:s0.01:sign1,5,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed2121586239:s0.01:sign-1,6,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed816464123:s0.01:sign1,7,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed816464123:s0.01:sign-1,8,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed367992410:s0.01:sign1,9,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed367992410:s0.01:sign-1,10,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed1982656189:s0.01:sign1,11,0.03125,0.09375
anzo_sigma_p64_s0p01,anzo:seed1982656189:s0.01:sign-1,12,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed225255239:s0.01:sign1,13,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed225255239:s0.01:sign-1,14,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed561980201:s0.01:sign1,15,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed561980201:s0.01:sign-1,16,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed298028866:s0.01:sign1,17,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed298028866:s0.01:sign-1,18,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed685255715:s0.01:sign1,19,0.03125,0.09375
anzo_sigma_p64_s0p01,anzo:seed685255715:s0.01:sign-1,20,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed1151155068:s0.01:sign1,21,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed1151155068:s0.01:sign-1,22,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed253598992:s0.01:sign1,23,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed253598992:s0.01:sign-1,24,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed1709091010:s0.01:sign1,25,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed1709091010:s0.01:sign-1,26,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed519189161:s0.01:sign1,27,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed519189161:s0.01:sign-1,28,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed1688041804:s0.01:sign1,29,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed1688041804:s0.01:sign-1,30,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed684046403:s0.01:sign1,31,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed684046403:s0.01:sign-1,32,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed1704011245:s0.01:sign1,33,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed1704011245:s0.01:sign-1,34,0.03125,0.09375
anzo_sigma_p64_s0p01,anzo:seed2070344413:s0.01:sign1,35,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed2070344413:s0.01:sign-1,36,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed2057996156:s0.01:sign1,37,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed2057996156:s0.01:sign-1,38,0.0625,0.09375
anzo_sigma_p64_s0p01,anzo:seed566183643:s0.01:sign1,39,0.0,0.09375
anzo_sigma_p64_s0p01,anzo:seed566183643:s0.01:sign-1,40,0.09375,0.09375
anzo_sigma_p64_s0p01,anzo:seed1193176983:s0.01:sign1,41,0.03125,0.09375
anzo_sigma_p64_s0p01,anzo:seed1193176983:s0.01:sign-1,42,0.125,0.125
anzo_sigma_p64_s0p01,anzo:seed947053435:s0.01:sign1,43,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed947053435:s0.01:sign-1,44,0.03125,0.125
anzo_sigma_p64_s0p01,anzo:seed547003393:s0.01:sign1,45,0.0625,0.125
anzo_sigma_p64_s0p01,anzo:seed547003393:s0.01:sign-1,46,0.0625,0.125
anzo_sigma_p64_s0p01,anzo:seed1309687590:s0.01:sign1,47,0.03125,0.125
anzo_sigma_p64_s0p01,anzo:seed1309687590:s0.01:sign-1,48,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed1926505261:s0.01:sign1,49,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed1926505261:s0.01:sign-1,50,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed1854612611:s0.01:sign1,51,0.0625,0.125
anzo_sigma_p64_s0p01,anzo:seed1854612611:s0.01:sign-1,52,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed1387222073:s0.01:sign1,53,0.03125,0.125
anzo_sigma_p64_s0p01,anzo:seed1387222073:s0.01:sign-1,54,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed1854905472:s0.01:sign1,55,0.125,0.125
anzo_sigma_p64_s0p01,anzo:seed1854905472:s0.01:sign-1,56,0.03125,0.125
anzo_sigma_p64_s0p01,anzo:seed1113402598:s0.01:sign1,57,0.0625,0.125
anzo_sigma_p64_s0p01,anzo:seed1113402598:s0.01:sign-1,58,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed1449296584:s0.01:sign1,59,0.03125,0.125
anzo_sigma_p64_s0p01,anzo:seed1449296584:s0.01:sign-1,60,0.125,0.125
anzo_sigma_p64_s0p01,anzo:seed2051021141:s0.01:sign1,61,0.09375,0.125
anzo_sigma_p64_s0p01,anzo:seed2051021141:s0.01:sign-1,62,0.0625,0.125
anzo_sigma_p64_s0p01,anzo:seed1417069371:s0.01:sign1,63,0.03125,0.125
anzo_sigma_p64_s0p01,anzo:seed1417069371:s0.01:sign-1,64,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed2103139804:s0.02:sign1,1,0.03125,0.03125
anzo_sigma_p64_s0p02,anzo:seed2103139804:s0.02:sign-1,2,0.09375,0.09375
anzo_sigma_p64_s0p02,anzo:seed2097446776:s0.02:sign1,3,0.0625,0.09375
anzo_sigma_p64_s0p02,anzo:seed2097446776:s0.02:sign-1,4,0.03125,0.09375
anzo_sigma_p64_s0p02,anzo:seed2121586239:s0.02:sign1,5,0.0625,0.09375
anzo_sigma_p64_s0p02,anzo:seed2121586239:s0.02:sign-1,6,0.09375,0.09375
anzo_sigma_p64_s0p02,anzo:seed816464123:s0.02:sign1,7,0.0625,0.09375
anzo_sigma_p64_s0p02,anzo:seed816464123:s0.02:sign-1,8,0.09375,0.09375
anzo_sigma_p64_s0p02,anzo:seed367992410:s0.02:sign1,9,0.0625,0.09375
anzo_sigma_p64_s0p02,anzo:seed367992410:s0.02:sign-1,10,0.0625,0.09375
anzo_sigma_p64_s0p02,anzo:seed1982656189:s0.02:sign1,11,0.0,0.09375
anzo_sigma_p64_s0p02,anzo:seed1982656189:s0.02:sign-1,12,0.03125,0.09375
anzo_sigma_p64_s0p02,anzo:seed225255239:s0.02:sign1,13,0.125,0.125
anzo_sigma_p64_s0p02,anzo:seed225255239:s0.02:sign-1,14,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed561980201:s0.02:sign1,15,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed561980201:s0.02:sign-1,16,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed298028866:s0.02:sign1,17,0.125,0.125
anzo_sigma_p64_s0p02,anzo:seed298028866:s0.02:sign-1,18,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed685255715:s0.02:sign1,19,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed685255715:s0.02:sign-1,20,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1151155068:s0.02:sign1,21,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1151155068:s0.02:sign-1,22,0.0,0.125
anzo_sigma_p64_s0p02,anzo:seed253598992:s0.02:sign1,23,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed253598992:s0.02:sign-1,24,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1709091010:s0.02:sign1,25,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1709091010:s0.02:sign-1,26,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed519189161:s0.02:sign1,27,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed519189161:s0.02:sign-1,28,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1688041804:s0.02:sign1,29,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1688041804:s0.02:sign-1,30,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed684046403:s0.02:sign1,31,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed684046403:s0.02:sign-1,32,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1704011245:s0.02:sign1,33,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1704011245:s0.02:sign-1,34,0.0,0.125
anzo_sigma_p64_s0p02,anzo:seed2070344413:s0.02:sign1,35,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed2070344413:s0.02:sign-1,36,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed2057996156:s0.02:sign1,37,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed2057996156:s0.02:sign-1,38,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed566183643:s0.02:sign1,39,0.0,0.125
anzo_sigma_p64_s0p02,anzo:seed566183643:s0.02:sign-1,40,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1193176983:s0.02:sign1,41,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1193176983:s0.02:sign-1,42,0.125,0.125
anzo_sigma_p64_s0p02,anzo:seed947053435:s0.02:sign1,43,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed947053435:s0.02:sign-1,44,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed547003393:s0.02:sign1,45,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed547003393:s0.02:sign-1,46,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1309687590:s0.02:sign1,47,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1309687590:s0.02:sign-1,48,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1926505261:s0.02:sign1,49,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1926505261:s0.02:sign-1,50,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1854612611:s0.02:sign1,51,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1854612611:s0.02:sign-1,52,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1387222073:s0.02:sign1,53,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1387222073:s0.02:sign-1,54,0.09375,0.125
anzo_sigma_p64_s0p02,anzo:seed1854905472:s0.02:sign1,55,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1854905472:s0.02:sign-1,56,0.0,0.125
anzo_sigma_p64_s0p02,anzo:seed1113402598:s0.02:sign1,57,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1113402598:s0.02:sign-1,58,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1449296584:s0.02:sign1,59,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1449296584:s0.02:sign-1,60,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed2051021141:s0.02:sign1,61,0.125,0.125
anzo_sigma_p64_s0p02,anzo:seed2051021141:s0.02:sign-1,62,0.03125,0.125
anzo_sigma_p64_s0p02,anzo:seed1417069371:s0.02:sign1,63,0.0625,0.125
anzo_sigma_p64_s0p02,anzo:seed1417069371:s0.02:sign-1,64,0.0,0.125
anzo_sigma_p64_s0p04,anzo:seed2103139804:s0.04:sign1,1,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed2103139804:s0.04:sign-1,2,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed2097446776:s0.04:sign1,3,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed2097446776:s0.04:sign-1,4,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed2121586239:s0.04:sign1,5,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed2121586239:s0.04:sign-1,6,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed816464123:s0.04:sign1,7,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed816464123:s0.04:sign-1,8,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed367992410:s0.04:sign1,9,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed367992410:s0.04:sign-1,10,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1982656189:s0.04:sign1,11,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1982656189:s0.04:sign-1,12,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed225255239:s0.04:sign1,13,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed225255239:s0.04:sign-1,14,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed561980201:s0.04:sign1,15,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed561980201:s0.04:sign-1,16,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed298028866:s0.04:sign1,17,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed298028866:s0.04:sign-1,18,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed685255715:s0.04:sign1,19,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed685255715:s0.04:sign-1,20,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed1151155068:s0.04:sign1,21,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1151155068:s0.04:sign-1,22,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed253598992:s0.04:sign1,23,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed253598992:s0.04:sign-1,24,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1709091010:s0.04:sign1,25,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed1709091010:s0.04:sign-1,26,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed519189161:s0.04:sign1,27,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed519189161:s0.04:sign-1,28,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed1688041804:s0.04:sign1,29,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1688041804:s0.04:sign-1,30,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed684046403:s0.04:sign1,31,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed684046403:s0.04:sign-1,32,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1704011245:s0.04:sign1,33,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed1704011245:s0.04:sign-1,34,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed2070344413:s0.04:sign1,35,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed2070344413:s0.04:sign-1,36,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed2057996156:s0.04:sign1,37,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed2057996156:s0.04:sign-1,38,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed566183643:s0.04:sign1,39,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed566183643:s0.04:sign-1,40,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1193176983:s0.04:sign1,41,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1193176983:s0.04:sign-1,42,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed947053435:s0.04:sign1,43,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed947053435:s0.04:sign-1,44,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed547003393:s0.04:sign1,45,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed547003393:s0.04:sign-1,46,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1309687590:s0.04:sign1,47,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1309687590:s0.04:sign-1,48,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed1926505261:s0.04:sign1,49,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1926505261:s0.04:sign-1,50,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1854612611:s0.04:sign1,51,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1854612611:s0.04:sign-1,52,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed1387222073:s0.04:sign1,53,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1387222073:s0.04:sign-1,54,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed1854905472:s0.04:sign1,55,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1854905472:s0.04:sign-1,56,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1113402598:s0.04:sign1,57,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1113402598:s0.04:sign-1,58,0.0625,0.09375
anzo_sigma_p64_s0p04,anzo:seed1449296584:s0.04:sign1,59,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1449296584:s0.04:sign-1,60,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed2051021141:s0.04:sign1,61,0.09375,0.09375
anzo_sigma_p64_s0p04,anzo:seed2051021141:s0.04:sign-1,62,0.0,0.09375
anzo_sigma_p64_s0p04,anzo:seed1417069371:s0.04:sign1,63,0.03125,0.09375
anzo_sigma_p64_s0p04,anzo:seed1417069371:s0.04:sign-1,64,0.0,0.09375
halving_anzo_p128,anzo:seed816464123:s0.02:sign1,1,0.0625,0.0625
halving_anzo_p128,anzo:seed225255239:s0.02:sign1,2,0.125,0.125
halving_anzo_p128,anzo:seed685255715:s0.02:sign-1,3,0.0625,0.125
halving_anzo_p128,anzo:seed253598992:s0.02:sign1,4,0.09375,0.125
halving_anzo_p128,anzo:seed519189161:s0.02:sign1,5,0.0625,0.125
halving_anzo_p128,anzo:seed2070344413:s0.02:sign-1,6,0.09375,0.125
halving_anzo_p128,anzo:seed566183643:s0.02:sign-1,7,0.03125,0.125
halving_anzo_p128,anzo:seed1193176983:s0.02:sign-1,8,0.125,0.125
halving_anzo_p128,anzo:seed547003393:s0.02:sign1,9,0.0625,0.125
halving_anzo_p128,anzo:seed1309687590:s0.02:sign-1,10,0.09375,0.125
halving_anzo_p128,anzo:seed1926505261:s0.02:sign1,11,0.09375,0.125
halving_anzo_p128,anzo:seed1854612611:s0.02:sign1,12,0.0625,0.125
halving_anzo_p128,anzo:seed1854612611:s0.02:sign-1,13,0.09375,0.125
halving_anzo_p128,anzo:seed1387222073:s0.02:sign-1,14,0.09375,0.125
halving_anzo_p128,anzo:seed1854905472:s0.02:sign1,15,0.0625,0.125
halving_anzo_p128,anzo:seed2051021141:s0.02:sign1,16,0.125,0.125
halving_iso_p128,isotropic:seed2103139804:s0.02:sign1,1,0.0,0.0
halving_iso_p128,isotropic:seed2103139804:s0.02:sign-1,2,0.0,0.0
halving_iso_p128,isotropic:seed2097446776:s0.02:sign1,3,0.0,0.0
halving_iso_p128,isotropic:seed2097446776:s0.02:sign-1,4,0.0,0.0
halving_iso_p128,isotropic:seed2121586239:s0.02:sign1,5,0.0,0.0
halving_iso_p128,isotropic:seed2121586239:s0.02:sign-1,6,0.0,0.0
halving_iso_p128,isotropic:seed816464123:s0.02:sign1,7,0.0,0.0
halving_iso_p128,isotropic:seed816464123:s0.02:sign-1,8,0.0,0.0
halving_iso_p128,isotropic:seed367992410:s0.02:sign1,9,0.0,0.0
halving_iso_p128,isotropic:seed367992410:s0.02:sign-1,10,0.0,0.0
halving_iso_p128,isotropic:seed1982656189:s0.02:sign1,11,0.0,0.0
halving_iso_p128,isotropic:seed1982656189:s0.02:sign-1,12,0.0,0.0
halving_iso_p128,isotropic:seed225255239:s0.02:sign1,13,0.0,0.0
halving_iso_p128,isotropic:seed225255239:s0.02:sign-1,14,0.0,0.0
halving_iso_p128,isotropic:seed561980201:s0.02:sign1,15,0.0,0.0
halving_iso_p128,isotropic:seed561980201:s0.02:sign-1,16,0.0,0.0
halving_iso_s0p01_p256,isotropic:seed1113402598:s0.01:sign1,1,0.15625,0.15625
halving_iso_s0p01_p256,isotropic:seed383297719:s0.01:sign-1,2,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed377934398:s0.01:sign1,3,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed2103139804:s0.01:sign1,4,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed225255239:s0.01:sign-1,5,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed561980201:s0.01:sign-1,6,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed685255715:s0.01:sign1,7,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed1709091010:s0.01:sign-1,8,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed1688041804:s0.01:sign1,9,0.0,0.15625
halving_iso_s0p01_p256,isotropic:seed1688041804:s0.01:sign-1,10,0.0625,0.15625
